author	gender	age_group	extroverted	stable	agreeable	conscientious	open	documents	semicleaned	tokenized	pos_fw
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Don't bring bad energy around me...""		"	""": don't bring bad energy around me."" "	""" : do not bring bad energy around I . """	""" : do not VERB ADJ NOUN around I . """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"#Np B-Brave Ft. Cho - Waddup		"	 b-brave ft. cho - waddup 	  b - brave ft . cho - waddup	SPACE X - ADJ NOUN . NOUN - VERB
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"RT @username: Don't think i could forgive you		"	rt : don't think i could forgive you 	rt : do not think I could forgive you	INTJ : do not VERB I could VERB you
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"RT @username: fuck you for making me hate you when i was all about you		"	rt : fuck you for making me hate you when i was all about you 	rt : fuck you for make I hate you when I be all about you	INTJ : VERB you for make I VERB you when I be all about you
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"We make love and then we fuck and then you give me my space.		"	we make love and then we fuck and then you give me my space. 	we make love and then we fuck and then you give I my space .	we make NOUN and then we VERB and then you give I my NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Stay real, stay loyal, or stay the fuck away from me""		"	""": stay real, stay loyal, or stay the fuck away from me"" "	""" : stay real , stay loyal , or stay the fuck away from I """	""" : VERB ADJ , VERB ADJ , or VERB the NOUN ADV from I """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: don't lose yourself trying to find someone else""		"	""": don't lose yourself trying to find someone else"" "	""" : do not lose yourself try to find someone else """	""" : do not VERB yourself VERB to VERB someone else """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: TrueStory http://t.co/CtXzGWmWC3""		"	""": truestory "	""" : truestory"	""" : NOUN"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I wanna let you know how I feel.		"	i wanna let you know how i feel. 	I wanna let you know how I feel .	I PROPN VERB you VERB how I VERB .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: don't become who hurt you""		"	""": don't become who hurt you"" "	""" : do not become who hurt you """	""" : do not become who VERB you """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: ""@username: When I get a text from you, I immediately stop whatever I was doing to read it.""""		"	""": "": when i get a text from you, i immediately stop whatever i was doing to read it."""" "	""" : "" : when I get a text from you , I immediately stop whatever I be do to read it . "" """	""" : "" : when I get a NOUN from you , I ADV VERB whatever I be do to VERB it . "" """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: A real king always has his queen’s back http://t.co/cvH1nd49Yu""		"	""": a real king always has his queen’s back "	""" : a real king always have his queen ’s back"	""" : a ADJ NOUN always have his NOUN ’s back"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: I miss what we almost had""		"	""": i miss what we almost had"" "	""" : I miss what we almost have """	""" : I VERB what we almost have """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Uhm, Can we cuddle?""		"	""": uhm, can we cuddle?"" "	""" : uhm , can we cuddle ? """	""" : PROPN , can we VERB ? """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I am stuck in a generation where love is just a quote.		"	i am stuck in a generation where love is just a quote. 	I be stuck in a generation where love be just a quote .	I be VERB in a NOUN where NOUN be just a NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"He is so cute, damn ????		"	he is so cute, damn ? 	he be so cute , damn ?	he be so ADJ , ADJ ?
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: ""@username: A middle finger emoji would be perfect. ????""""		"	""": "": a middle finger emoji would be perfect. ?"""" "	""" : "" : a middle finger emoji would be perfect . ? "" """	""" : "" : a ADJ NOUN PROPN would be ADJ . ? "" """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: ""@username: Not even a million fights could make me hate you.""""		"	""": "": not even a million fights could make me hate you."""" "	""" : "" : not even a million fight could make I hate you . "" """	""" : "" : not even a NUM NOUN could make I VERB you . "" """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: “@username: Bored friday ????”""		"	""": “: bored friday ?”"" "	""" : "" : bored friday ? "" """	""" : "" : VERB PROPN ? "" """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: No time for part time people in my full time life.""		"	""": no time for part time people in my full time life."" "	""" : no time for part time people in my full time life . """	""" : no NOUN for part NOUN NOUN in my full NOUN NOUN . """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: don't get burned twice by the same flame""		"	""": don't get burned twice by the same flame"" "	""" : do not get burn twice by the same flame """	""" : do not get VERB ADV by the same NOUN """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Don't forget to be awesome ????""		"	""": don't forget to be awesome ?"" "	""" : do not forget to be awesome ? """	""" : do not VERB to be ADJ ? """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Rs http://t.co/JjcMHSUMOt""		"	""": rs "	""" : rs"	""" : PROPN"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: It's really unattractive when girls try to act dumb thinking its cute""		"	""": it's really unattractive when girls try to act dumb thinking its cute"" "	""" : it be really unattractive when girl try to act dumb think its cute """	""" : it be really ADJ when NOUN VERB to VERB ADJ VERB its ADJ """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Goodmorning.		"	goodmorning. 	goodmorning .	NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Wie of wat is TP4Y"" aids		"	""": wie of wat is tp0y"" aids "	""" : wie of wat be tp0y "" aid"	""" : NOUN of NOUN be PROPN "" NOUN"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Sometimes, we need to stop analyzing the past and start planning the future.""		"	""": sometimes, we need to stop analyzing the past and start planning the future."" "	""" : sometimes , we need to stop analyze the past and start plan the future . """	""" : sometimes , we VERB to VERB VERB the NOUN and VERB VERB the NOUN . """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: “@username: Can't sleep at night, can't get up in the morning.”""		"	""": “: can't sleep at night, can't get up in the morning.”"" "	""" : "" : can not sleep at night , can not get up in the morning . "" """	""" : "" : can not VERB at NOUN , can not get up in the NOUN . "" """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: Mood http://t.co/3xbL0NjCpm""		"	""": mood "	""" : mood"	""" : NOUN"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: don't talk to me when no one else is giving you attention.""		"	""": don't talk to me when no one else is giving you attention."" "	""" : do not talk to I when no one else be give you attention . """	""" : do not VERB to I when no one else be give you NOUN . """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: it ain't worth it, if you not happy""		"	""": it ain't worth it, if you not happy"" "	""" : it be not worth it , if you not happy """	""" : it be not ADJ it , if you not ADJ """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: They ignore you now, but they'll need you later.""		"	""": they ignore you now, but they'll need you later."" "	""" : they ignore you now , but they will need you later . """	""" : they VERB you now , but they will VERB you ADV . """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: last thing I wanna do is say goodbye to you""		"	""": last thing i wanna do is say goodbye to you"" "	""" : last thing I wanna do be say goodbye to you """	""" : last NOUN I PROPN do be say INTJ to you """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: How adorable ???? http://t.co/cu739iuSEO""		"	""": how adorable ? "	""" : how adorable ?"	""" : how ADJ ?"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Fuck what I said it dont mean shit now,
fuck the presents might as well throw em out.		"	fuck what i said it dont mean shit now, fuck the presents might as well throw em out. 	fuck what I say it do not mean shit now , fuck the present might as well throw em out .	VERB what I say it do not VERB NOUN now , VERB the ADJ might as well VERB PRON out .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I can't even fuck with you, cause if we out in public, you gon' get caught stealing some shit and get my ass in trouble too.		"	i can't even fuck with you, cause if we out in public, you gon' get caught stealing some shit and get my ass in trouble too. 	I can not even fuck with you , cause if we out in public , you gon ' get catch steal some shit and get my ass in trouble too .	I can not even VERB with you , VERB if we out in NOUN , you AUX ' get NOUN VERB some NOUN and get my NOUN in NOUN too .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I don't want you to leave, will you hold my hand?		"	i don't want you to leave, will you hold my hand? 	I do not want you to leave , will you hold my hand ?	I do not VERB you to VERB , will you VERB my NOUN ?
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"RT @username: RT @username: Don't trust words, trust actions.		"	rt : rt : don't trust words, trust actions. 	rt : rt : do not trust word , trust action .	INTJ : VERB : do not VERB NOUN , NOUN NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I don't know what your love has done to me.		"	i don't know what your love has done to me. 	I do not know what your love have do to I .	I do not VERB what your NOUN have do to I .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"My only weakness is you, only reason is you.		"	my only weakness is you, only reason is you. 	my only weakness be you , only reason be you .	my only NOUN be you , only NOUN be you .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You changed my whole life.		"	you changed my whole life. 	you change my whole life .	you VERB my whole NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: ""@username: RT @username: ???? http://t.co/YwXbaXPc8a""""		"	""": "": rt : ? "	""" : "" : rt : ?"	""" : "" : VERB : ?"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: I want you next to me. Right now""		"	""": i want you next to me. right now"" "	""" : I want you next to I . right now """	""" : I VERB you next to I . ADV now """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: ""@username: Nobody is ever too busy. If they care, they will make time.""""		"	""": "": nobody is ever too busy. if they care, they will make time."""" "	""" : "" : nobody be ever too busy . if they care , they will make time . "" """	""" : "" : nobody be ever too ADJ . if they VERB , they will make NOUN . "" """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: I'm not a morning person. ????""		"	""": i'm not a morning person. ?"" "	""" : I be not a morning person . ? """	""" : I be not a NOUN NOUN . ? """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Goodmorning		"	goodmorning 	goodmorning	NOUN
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: “@username: Don't hide the truthh”""		"	""": “: don't hide the truthh”"" "	""" : "" : do not hide the truthh "" """	""" : "" : do not VERB the NOUN "" """
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: ""@username: Man ???? this shit accurate... http://t.co/0IwMr2ymja""""		"	""": "": man ? this shit accurate. "	""" : "" : man ? this shit accurate ."	""" : "" : NOUN ? this NOUN ADJ ."
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"We be all night.		"	we be all night. 	we be all night .	we be all NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I just want to ease your mind and make everything all right. So go head tell your baby mama you gon be with me tonight.		"	i just want to ease your mind and make everything all right. so go head tell your baby mama you gon be with me tonight. 	I just want to ease your mind and make everything all right . so go head tell your baby mama you gon be with I tonight .	I just VERB to VERB your NOUN and make everything all ADV . so go NOUN VERB your NOUN NOUN you AUX be with I NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"@username - Jhene Aiko Ft. Childish Gambino - Bed Peace.		"	 - jhene aiko ft. childish gambino - bed peace. 	  - jhene aiko ft . childish gambino - bed peace .	SPACE - PROPN PROPN PROPN . PROPN PROPN - NOUN NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Gotta call your job tell em' you won't make it. Ain't nobody here baby lets get wasted.		"	gotta call your job tell em' you won't make it. ain't nobody here baby lets get wasted. 	get to call your job tell em ' you will not make it . be not nobody here baby let get waste .	get to call your NOUN VERB PRON ' you will not make it . be not nobody here NOUN AUX get NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"It's not love, but it's pretty close.		"	it's not love, but it's pretty close. 	it be not love , but it be pretty close .	it be not NOUN , but it be ADV ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Every other day's a different game that you just can't win.		"	every other day's a different game that you just can't win. 	every other day 's a different game that you just can not win .	every other NOUN 's a ADJ NOUN that you just can not VERB .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Put it down on me, just put it down on me, down down on me.		"	put it down on me, just put it down on me, down down on me. 	put it down on I , just put it down on I , down down on I .	put it down on I , just put it down on I , down down on I .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I need a soldier that ain't scared to stand up for me. Known to carry big things, if you know what I mean.		"	i need a soldier that ain't scared to stand up for me. known to carry big things, if you know what i mean. 	I need a soldier that be not scared to stand up for I . know to carry big thing , if you know what I mean .	I VERB a NOUN that be not ADJ to VERB up for I . VERB to VERB ADJ NOUN , if you VERB what I VERB .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Now that you're out of my life, I'm so much better.		"	now that you're out of my life, i'm so much better. 	now that you be out of my life , I be so much well .	now that you be out of my NOUN , I be so much well .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You thought that I'd be weak without you, but I'm stronger.		"	you thought that i'd be weak without you, but i'm stronger. 	you think that I would be weak without you , but I be strong .	you VERB that I would be ADJ without you , but I be ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You thought that I'd be broke without you, but I'm richer.		"	you thought that i'd be broke without you, but i'm richer. 	you think that I would be break without you , but I be rich .	you VERB that I would be VERB without you , but I be ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You thought that I'd be sad without you, I laugh harder.		"	you thought that i'd be sad without you, i laugh harder. 	you think that I would be sad without you , I laugh hard .	you VERB that I would be ADJ without you , I VERB ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You thought I wouldn't grow without you, now I'm wiser.		"	you thought i wouldn't grow without you, now i'm wiser. 	you think I would not grow without you , now I be wise .	you VERB I would not VERB without you , now I be ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Though that I'd be helpless without you, but I'm smarter.		"	though that i'd be helpless without you, but i'm smarter. 	though that I would be helpless without you , but I be smart .	though that I would be ADJ without you , but I be ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You thought that I'd be stressed without you, but I'm chillin'.		"	you thought that i'd be stressed without you, but i'm chillin'. 	you think that I would be stress without you , but I be chillin ' .	you VERB that I would be NOUN without you , but I be NOUN ' .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I'm a survivor 
I'm gonna make it 
I will survive 
Keep on survivin'		"	i'm a survivor i'm gonna make it i will survive keep on survivin' 	I be a survivor I be go to make it I will survive keep on survivin '	I be a NOUN I be go to make it I will VERB keep on PROPN '
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You thought that I would die without you, but I'm livin'.		"	you thought that i would die without you, but i'm livin'. 	you think that I would die without you , but I be livin ' .	you VERB that I would VERB without you , but I be PROPN ' .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"RT @username: @username loool < hater		"	rt : loool < hater 	rt : loool < hater	INTJ : NOUN X NOUN
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: SOME TEACHERS REALLY NEED TO UNDERSTAND THIS http://t.co/h3yD8Xj5UX""		"	""": some teachers really need to understand this "	""" : some teacher really need to understand this"	""" : some NOUN really VERB to VERB this"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I'm wishing you the best.
Pray that you are blessed.		"	i'm wishing you the best. pray that you are blessed. 	I be wish you the good . pray that you be bless .	I be VERB you the NOUN . VERB that you be ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"After of all of the darkness and sadness soon comes happiness.		"	after of all of the darkness and sadness soon comes happiness. 	after of all of the darkness and sadness soon come happiness .	after of all of the NOUN and NOUN ADV VERB NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You thought I couldn't see without you, perfect vision.		"	you thought i couldn't see without you, perfect vision. 	you think I could not see without you , perfect vision .	you VERB I could not see without you , ADJ NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"I'm getting closer to the edge and I'm about to fall, 'cause of you I don't remember who I am.		"	i'm getting closer to the edge and i'm about to fall, 'cause of you i don't remember who i am. 	I be get close to the edge and I be about to fall , 'cause of you I do not remember who I be .	I be get ADJ to the NOUN and I be about to VERB , ADP of you I do not VERB who I be .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"RT @username: Sometimes, what we want isn't what's best for us....		"	rt : sometimes, what we want isn't what's best for us. 	rt : sometimes , what we want be not what be good for we .	INTJ : sometimes , what we VERB be not what be ADJ for we .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You need a real woman in your life.		"	you need a real woman in your life. 	you need a real woman in your life .	you VERB a ADJ NOUN in your NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"There was a time, I thought, that you did everything right.. No lies, no wrong, boy, I must’ve been outta my mind.		"	there was a time, i thought, that you did everything right. no lies, no wrong, boy, i must’ve been outta my mind. 	there be a time , I think , that you do everything right . no lie , no wrong , boy , I must ’ve be outta my mind .	there be a NOUN , I VERB , that you do everything ADJ . no NOUN , no NOUN , INTJ , I must ’ AUX be ADJ my NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"When I think of the time that I almost loved you, you showed your ass and I saw the real you.		"	when i think of the time that i almost loved you, you showed your ass and i saw the real you. 	when I think of the time that I almost love you , you show your ass and I see the real you .	when I VERB of the NOUN that I almost VERB you , you show your NOUN and I see the ADJ you .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"You don’t deserve my tears, I guess that’s why they ain’t there.		"	you don’t deserve my tears, i guess that’s why they ain’t there. 	you do not deserve my tear , I guess that ’ why they ai not there .	you do not VERB my NOUN , I VERB that ’ why they VERB not there .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"We ain't picture perfect but we worth the picture still.		"	we ain't picture perfect but we worth the picture still. 	we be not picture perfect but we worth the picture still .	we be not NOUN ADJ but we VERB the NOUN still .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Love yourself girl, or nobody will.		"	love yourself girl, or nobody will. 	love yourself girl , or nobody will .	VERB yourself NOUN , or nobody will .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Her mind is on a different level.		"	her mind is on a different level. 	her mind be on a different level .	her NOUN be on a ADJ NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"She fuck, she suck, she swallow man, it's like a triple double.		"	she fuck, she suck, she swallow man, it's like a triple double. 	she fuck , she suck , she swallow man , it be like a triple double .	she VERB , she VERB , she VERB NOUN , it be ADP a ADJ ADJ .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Can see it in your eyes, you look for trouble.		"	can see it in your eyes, you look for trouble. 	can see it in your eye , you look for trouble .	can see it in your NOUN , you VERB for NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Just because they fuck ya, girl, don't mean them niggas love ya.		"	just because they fuck ya, girl, don't mean them niggas love ya. 	just because they fuck ya , girl , do not mean they niggas love ya .	just because they VERB PRON , NOUN , do not VERB they VERB VERB PRON .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"Mama couldn't never reach her. Brother tried his best to teach her.		"	mama couldn't never reach her. brother tried his best to teach her. 	mama could not never reach she . brother try his good to teach she .	PROPN could not never VERB she . NOUN VERB his NOUN to VERB she .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"She thinks she's ready for the world, just look at daddy's little girl.		"	she thinks she's ready for the world, just look at daddy's little girl. 	she think she be ready for the world , just look at daddy 's little girl .	she VERB she be ADJ for the NOUN , just VERB at NOUN 's ADJ NOUN .
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"RT @username: don't waste ur time wasting mine		"	rt : don't waste ur time wasting mine 	rt : do not waste ur time waste mine	INTJ : do not VERB PROPN NOUN NOUN mine
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: “@username: when u grab the booty & bae tells u ""no"" https://t.co/hZYRLojOdL”"" ahw die baby is cuteee		"	""": “: when u grab the booty & bae tells u ""no"" ahw die baby is cuteee "	""" : "" : when u grab the booty & bae tell u "" no "" ahw die baby be cuteee"	""" : "" : when PRON VERB the PROPN & PROPN PROPN PRON "" no "" NOUN NOUN NOUN be NOUN"
a1e96b2b	F	18-24	0.5	0.3	0.0	0.1	0.3	"""@username: I wanna make memories with you""		"	""": i wanna make memories with you"" "	""" : i wanna make memory with you """	""" : i PROPN make NOUN with you """
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#313 - Turns suns. (Courtesy of A. Castelletti) - Girasoli http://t.co/pefkjv81ym		"	 - turns suns. (courtesy of a. castelletti) - girasoli 	  - turn sun . ( courtesy of a. castelletti ) - girasoli	SPACE - PROPN NOUN . ( NOUN of NOUN PROPN ) - VERB
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#314 - Against hand. (Courtesy of A. Castelletti) - Contromano http://t.co/Ph7TsdCVDt		"	 - against hand. (courtesy of a. castelletti) - contromano 	  - against hand . ( courtesy of a. castelletti ) - contromano	SPACE - against NOUN . ( NOUN of NOUN PROPN ) - PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#316 - With I’m back. (Feat. A. Castelletti) - Contorno http://t.co/EdAkKwPrhi		"	 - with i’m back. (feat. a. castelletti) - contorno 	  - with I ’m back . ( feat . a. castelletti ) - contorno	SPACE - with I ’ VERB back . ( NOUN . NOUN PROPN ) - PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#317 - Dive at the Heart. (Courtesy of A. Castelletti) - Tuffo al cuore http://t.co/FEUqGVRrb7		"	 - dive at the heart. (courtesy of a. castelletti) - tuffo al cuore 	  - dive at the heart . ( courtesy of a. castelletti ) - tuffo al cuore	SPACE - NOUN at the NOUN . ( NOUN of NOUN PROPN ) - PROPN PROPN PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#320 - Tiny Roast.  - Arrosticino http://t.co/2DVn1EHjWH		"	 - tiny roast. - arrosticino 	  - tiny roast . - arrosticino	SPACE - ADJ NOUN . - NOUN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#321 - At pain. - Appena http://t.co/MOOMGgsSoQ		"	 - at pain. - appena 	  - at pain . - appena	SPACE - at NOUN . - X
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#322 - Put the hands ahead. (Courtesy of S. Pedersen) - Mettere le mani avanti http://t.co/1mfkcxO6T5		"	 - put the hands ahead. (courtesy of s. pedersen) - mettere le mani avanti 	  - put the hand ahead . ( courtesy of s. pedersen ) - mettere le mani avanti	SPACE - put the NOUN ADV . ( NOUN of PROPN PROPN ) - PROPN X PROPN ADJ
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#325 - What a tiny typeface! (Feat. A. Castelletti) - Che caratterino! http://t.co/3G7K11dfOW		"	 - what a tiny typeface! (feat. a. castelletti) - che caratterino! 	  - what a tiny typeface ! ( feat . a. castelletti ) - che caratterino !	SPACE - what a ADJ NOUN ! ( NOUN . NOUN PROPN ) - PROPN PROPN !
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#326 - Donkeyact.  - Mulatto http://t.co/MiY1baDXIY		"	 - donkeyact. - mulatto 	  - donkeyact . - mulatto	SPACE - NOUN . - PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#328 - Entered at tens leg. - Entrato a gamba tesa http://t.co/0VGWy9cJoT		"	 - entered at tens leg. - entrato a gamba tesa 	  - enter at ten leg . - entrato a gamba tesa	SPACE - VERB at ten NOUN . - PROPN a ADJ NOUN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#329 - Poke Tooth. (Courtesy of A. Castelletti feat. M. Engolli) - Stuzzicadente http://t.co/o06F61j34I		"	 - poke tooth. (courtesy of a. castelletti feat. m. engolli) - stuzzicadente 	  - poke tooth . ( courtesy of a. castelletti feat . m. engolli ) - stuzzicadente	SPACE - PROPN NOUN . ( NOUN of NOUN PROPN NOUN . PROPN PROPN ) - PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#330 - Bring home the result. (Courtesy of G. Toia) - Portare a casa il risultato http://t.co/BP0LbBb5Yd		"	 - bring home the result. (courtesy of g. toia) - portare a casa il risultato 	  - bring home the result . ( courtesy of g. toia ) - portare a casa il risultato	SPACE - VERB ADV the NOUN . ( NOUN of PROPN PROPN ) - VERB a PROPN PROPN PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#333 - At face garlic. (Courtesy of T. Loschi) - Avvisaglia  http://t.co/Nk2hwP5CvF		"	 - at face garlic. (courtesy of t. loschi) - avvisaglia 	  - at face garlic . ( courtesy of t. loschi ) - avvisaglia	SPACE - at NOUN NOUN . ( NOUN of PROPN PROPN ) - PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#334 - Re-ass. (Feat. S. Pedersen) - Rinculo http://t.co/BEucrQM6V9		"	 - re-ass. (feat. s. pedersen) - rinculo 	  - re - ass . ( feat . s. pedersen ) - rinculo	SPACE - re - NOUN . ( NOUN . PROPN PROPN ) - PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#335 - A lump at the throat.  - Un nodo alla gola http://t.co/LeJTzT4tgn		"	 - a lump at the throat. - un nodo alla gola 	  - a lump at the throat . - un nodo alla gola	SPACE - a NOUN at the NOUN . - PROPN PROPN PROPN PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#336 - He stays on his. (Courtesy of Someone I Don’t Remember) - Sta sulle sue http://t.co/9BdNQC9LLV		"	 - he stays on his. (courtesy of someone i don’t remember) - sta sulle sue 	  - he stay on his . ( courtesy of someone I do not remember ) - sta sulle sue	SPACE - he VERB on his . ( NOUN of someone I do not VERB ) - PROPN PROPN PROPN
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"I favorited a @username video http://t.co/40hNRKTkB6 Les Luthiers - PERDONALA (Bolérolo)		"	i favorited a video les luthiers - perdonala (bolérolo) 	I favorite a video les luthier - perdonala ( bolérolo )	I VERB a NOUN X ADJ - NOUN ( NOUN )
150bfac9	M	25-34	0.2	0.4	0.2	0.1	0.1	"#338 - Water in mouth. - Acqua in bocca http://t.co/HZYw0z3FzB		"	 - water in mouth. - acqua in bocca 	  - water in mouth . - acqua in bocca	SPACE - NOUN in NOUN . - PROPN in PROPN
